ID,name,healthCardID,gender,birthDay,address,phone,vaccines
S255083119,景奎文,000000000000,Female,1963/08/20,臺中市南區福田三街295號22樓,0935617315,
L755008709,邱珊均,000000000000,Female,1987/07/15,臺中市太平區樹德路225號8樓,0913142000,
M283503443,曹裕如,000000000000,Female,2013/04/06,彰化縣和美鎮北連路419號19樓,0912783311,
V245446858,黎菱宜,000000000000,Male,1939/01/26,新竹市北區新港路114號19樓,0968152245,
H101680448,蔚秀峻,000000000000,Female,1990/07/09,臺中市南區下橋五巷286號4樓,0956375066,
C233023009,池怡富,000000000000,Female,1931/05/03,臺中市南屯區三厝西二巷1弄152號4樓,0911534733,
S207370227,曹琨,000000000000,Female,1933/12/11,嘉義市西區劉富街405號16樓,0956837707,
R235606106,吳涵毅,000000000000,Male,1978/03/09,臺南市鹽水區二庄423號21樓,0987703318,
F108505571,衛彥正,000000000000,Male,2009/07/24,屏東縣新園鄉媽祖路164號24樓,0971753263,
W112151728,舒慧靜,000000000000,Male,1994/07/06,屏東縣竹田鄉南北十二路238號17樓,0926351214,
E136121235,杜孟璋,000000000000,Female,2002/08/19,屏東縣內埔鄉平昌街283號3樓,0936655638,
V233584638,朱澤明,000000000000,Female,1943/04/10,彰化縣田中鎮寶樹街120號16樓,0958452385,
N227308116,柳瑜雯,000000000000,Female,1972/11/26,桃園市八德區長興路493巷515弄15號7樓,0929701636,
K130685351,高文奕,000000000000,Female,2005/12/03,彰化縣溪州鄉溪埔路102號10樓,0926463045,
A181515612,蘇鋒屏,000000000000,Female,2006/12/10,宜蘭縣冬山鄉寶君路448號5樓,0970418204,
R187815446,郝澍嘉,000000000000,Female,1938/06/11,嘉義縣朴子市南通路３段164號23樓,0914003542,
L200817776,曲仕芬,000000000000,Female,2004/10/10,臺中市大甲區彈正路133號3樓,0986812778,
T207211126,孫家建,000000000000,Male,1932/11/29,嘉義市西區賢達路48號6樓,0968325624,
V231750670,王樹立,000000000000,Male,2021/03/20,嘉義市東區博愛路１段247號15樓,0971833745,
N184542827,江陽,000000000000,Female,1972/08/01,高雄市前鎮區英德街319號14樓,0931782614,
B213524586,鍾瑄霖,000000000000,Female,1996/03/24,新北市新莊區瓊林路484號23樓,0922058610,
T113475625,洪青誠,000000000000,Male,1986/12/15,臺北市大安區信義路４段407號10樓,0956800530,
U251535132,龍建麗,000000000000,Male,1948/10/01,新竹縣北埔鄉中興街115號8樓,0926165536,
T174154436,衛麟育,000000000000,Male,1989/08/25,桃園市觀音區興二街237號2樓,0982866883,
Q261245258,邱學,000000000000,Male,1975/11/23,屏東縣屏東市復國八巷481號4樓,0986465582,
G253366474,陸玲瑛,000000000000,Female,1964/07/30,嘉義市西區中山路353號13樓,0931220020,
K151752508,費柏芳,000000000000,Female,1938/03/19,桃園市桃園區大同西路77號18樓,0915271826,
A264807588,楊嘉嘉,000000000000,Female,1932/10/26,高雄市小港區平和四路361號8樓,0971243131,
B160526054,曲翰蓮,000000000000,Male,2006/02/09,臺中市西區新生街177號16樓,0922667068,
Y225128412,曾恬潔,000000000000,Male,1985/12/28,金門縣烈嶼鄉下田116號,0923513345,
Q103277712,王喬家,000000000000,Female,1972/12/12,高雄市小港區第七十七號碼頭346號,0937532341,
M282107518,簡淳芸,000000000000,Male,1989/11/29,苗栗縣後龍鎮新港二路2號20樓,0917354572,
E140568059,周蓉瑩,000000000000,Male,1934/06/27,新北市中和區板南路308號4樓,0968225444,
V262456161,曲君榮,000000000000,Female,1959/01/30,嘉義市東區忠孝路483號17樓,0917627211,
D285560083,溫安奕,000000000000,Female,1950/10/21,高雄市旗山區中山路345號21樓,0928475711,
Q206268511,林宜力,000000000000,Female,2000/11/27,嘉義市西區民生南路135號18樓,0955051557,
U212275740,施諭孟,000000000000,Female,2011/10/10,臺北市松山區敦化北路243號17樓,0934787720,
M140733632,高百貴,000000000000,Female,1965/09/22,桃園市中壢區青松街254號7樓,0956101885,
Z162148585,陶易安,000000000000,Female,1937/12/11,桃園市平鎮區環南路348號8樓,0988207181,
V221404321,康哲彥,000000000000,Female,1981/06/08,高雄市美濃區吉安264號15樓,0954386813,
E110604033,任俊銘,000000000000,Female,2001/09/26,新北市石門區麟山鼻44號14樓,0921880035,
L215535772,融岑樟,000000000000,Male,1951/09/26,花蓮縣光復鄉大華街412號16樓,0910717861,
T225380008,昌樸郁,000000000000,Female,1934/07/27,花蓮縣新城鄉樹德街300號22樓,0916405122,
H232070278,蔣珍怡,000000000000,Female,2001/08/18,臺中市北屯區陳平一街55號8樓,0939644862,
L110734031,常翰建,000000000000,Female,1968/08/03,桃園市八德區福豐南街255號3樓,0923035037,
X267371369,丁珮君,000000000000,Female,1938/02/22,臺中市后里區九甲三路22號14樓,0920172070,
C283811380,梁耀文,000000000000,Female,1972/10/23,高雄市前鎮區瑞文街388號12樓,0921875011,
L175488738,聶綸芬,000000000000,Male,1986/04/04,彰化縣社頭鄉員集路２段374號6樓,0987846044,
H233861657,車信娟,000000000000,Female,1930/07/11,新北市新莊區大觀街485號24樓,0926746573,
R231832762,林茱新,000000000000,Male,1986/09/16,臺南市下營區仁愛街313號12樓,0922481072,
U258457426,畢文東,000000000000,Male,1969/12/09,桃園市平鎮區山子頂91號14樓,0928311036,
T155845289,紀丞如,000000000000,Female,2006/03/16,金門縣金城鎮模範街480號4樓,0933527075,
U278277308,邱誼裕,000000000000,Male,1957/09/03,南投縣南投市向上二路388號20樓,0952808684,
A186613257,莫志政,000000000000,Female,1931/01/04,高雄市橋頭區橋新環路145號,0916042675,
H260275256,湯男遠,000000000000,Male,1963/02/25,臺北市中正區寧波西街259號7樓,0934244881,
R147180820,戚怡明,000000000000,Male,1956/11/30,南投縣南投市同源路三街196號7樓,0923713732,
F118657868,王璉涵,000000000000,Female,2013/10/02,新北市樹林區新興街320號7樓,0988668105,
Z188830800,韓姿俊,000000000000,Female,1941/02/22,臺東縣東河鄉新蘭179號,0934036147,
K226445841,丁婷,000000000000,Male,1939/11/15,高雄市三民區立人街13號24樓,0922242815,
A225235226,範雯恬,000000000000,Female,1949/10/08,花蓮縣花蓮市警光一村478號9樓,0937856577,
T133307566,潘盈,000000000000,Female,1959/09/07,雲林縣斗六市大同路399號19樓,0971830114,
C270217654,江吟傑,000000000000,Male,2008/06/21,宜蘭縣冬山鄉大進十路355號23樓,0937166603,
V235207214,楊祐志,000000000000,Female,1932/07/15,臺中市北區太原八街491號11樓,0912050035,
T155552261,許瑋媛,000000000000,Male,1952/10/13,彰化縣溪州鄉中和路80號6樓,0923144727,
V163654141,江喻,000000000000,Female,1942/11/18,嘉義縣布袋鎮新厝仔264號8樓,0913284468,
Z252758482,韓燕凱,000000000000,Male,1965/07/06,彰化縣社頭鄉建國路435號4樓,0970617688,
D252881684,趙哲旻,000000000000,Male,1977/08/07,高雄市仁武區新興巷158號4樓,0924602571,
W146456330,洪華賢,000000000000,Male,1951/09/26,臺中市梧棲區大智路２段132號21樓,0970071642,
K157866832,褚良唯,000000000000,Male,1978/03/20,雲林縣大埤鄉仁和433號15樓,0928137243,
J172006377,桂威,000000000000,Male,2016/05/16,新北市八里區龍形一街266號13樓,0955206001,
K167556352,蔡依家,000000000000,Female,1967/09/02,嘉義市西區大富二街37號21樓,0988604714,
X244856154,舒昕文,000000000000,Female,2012/07/21,新竹市東區勝利路367號24樓,0917223356,
V262450481,戴子群,000000000000,Male,1930/08/28,彰化縣鹿港鎮大明路68號23樓,0916808800,
I220553865,簡才品,000000000000,Female,1995/04/09,高雄市仁武區高楠七街378號21樓,0953766122,
Q268622637,何秉建,000000000000,Male,1950/06/27,彰化縣福興鄉外埔村復興路462號5樓,0932527271,
Q226453169,和道英,000000000000,Female,1970/06/07,嘉義市東區育樂新村53號17樓,0913734484,
U261841101,奚欣倩,000000000000,Male,1942/08/05,彰化縣埤頭鄉華泰三街431號14樓,0963355080,
Z285548174,滿維翰,000000000000,Male,1944/01/16,臺中市烏日區光日路63號3樓,0922308734,
C261033113,從州呈,000000000000,Male,1986/07/23,高雄市橋頭區南溝路東南巷490號5樓,0935156546,
P150724718,陽霆君,000000000000,Female,2021/07/30,臺南市麻豆區姓陳寮285號2樓,0923551661,
M131453452,吳煥嘉,000000000000,Female,1931/04/14,雲林縣斗南鎮大明街388號10樓,0933150036,
K164438508,閔儀玄,000000000000,Female,1954/09/26,嘉義縣朴子市應菜埔702巷398號12樓,0987130353,
Z114472454,談君舒,000000000000,Female,1971/02/20,南投縣埔里鎮慈安三巷37號22樓,0963354331,
J181885644,熊炳,000000000000,Female,1962/10/31,臺北市文山區指南路３段33巷484號17樓,0926183271,
K243865730,皇甫政君,000000000000,Female,1962/02/13,臺北市士林區翠山街155號,0911200662,
V256601507,羅建聖,000000000000,Male,2017/05/19,新北市瑞芳區崙頂路187號9樓,0926440733,
U241352756,林佳宜,000000000000,Male,1948/05/20,新北市石碇區下紙寮坑439號20樓,0954884087,
N108382538,戴國郁,000000000000,Male,2013/02/02,雲林縣土庫鎮馬光路１段487號9樓,0933016487,
Z275080272,戴俊建,000000000000,Female,1947/09/12,臺中市西屯區大石四巷149號21樓,0926643338,
V270636539,賀慧碧,000000000000,Female,2014/04/18,彰化縣彰化市自強南路357號12樓,0937864038,
E133233845,熊利宇,000000000000,Female,1930/09/13,臺南市南區水交社路428號8樓,0953833428,
Z137145889,邱嘉菱,000000000000,Male,1949/02/11,屏東縣車城鄉福安路359號24樓,0971141705,
N111753658,柳傑冠,000000000000,Female,1989/04/25,嘉義縣水上鄉龍德街422號4樓,0919258077,
L256845377,李晨發,000000000000,Male,1946/10/19,屏東縣新園鄉塩港路10之2號5樓,0914262323,
U157756437,黃育嘉,000000000000,Female,1974/07/25,屏東縣高樹鄉平安路266號20樓,0963711358,
C228807753,楊明彩,000000000000,Male,1956/01/07,基隆市七堵區崇信街294號10樓,0939460102,
J115054644,侯君蕙,000000000000,Male,2011/06/27,臺中市北屯區崇德路３段128之3號17樓,0939101281,
D285188563,邱秋木,000000000000,Female,2002/05/06,臺北市萬華區萬大路318號3樓,0987721771,
R203518220,崔熏玫,000000000000,Male,1984/10/18,苗栗縣頭份市仁愛路484號,0963837576,
A208056472,卓令寧,000000000000,Female,2006/06/18,臺南市官田區湖山331號18樓,0921785212,
W140011006,汪柏坤,000000000000,Male,2005/04/22,新竹縣竹北市大同街69號5樓,0986887267,
B161156047,杜敏琪,000000000000,Male,2015/09/30,臺中市烏日區福泰街86號15樓,0916410371,
F274640116,包俞依,000000000000,Male,1945/01/24,桃園市平鎮區延平路２段239巷124號23樓,0929724754,
J276168601,蕭謦君,000000000000,Female,1981/07/08,臺中市西區中達街489號13樓,0936478147,
Q118416650,蘇麟鴻,000000000000,Male,1933/06/10,臺中市西屯區太原路１段323號10樓,0931320024,
W116751582,崔建玟,000000000000,Male,1966/09/20,花蓮縣富里鄉復興路253號19樓,0917526668,
Q216234027,張涵佐,000000000000,Male,1997/06/22,花蓮縣光復鄉中山路１段173號18樓,0927778811,
Z145406739,劉凡士,000000000000,Male,1965/09/29,桃園市楊梅區幼一路64號6樓,0987400062,
J121128315,邱書方,000000000000,Male,1936/10/07,彰化縣員林市新義街474號24樓,0982158314,
S142270133,貝育華,000000000000,Male,1952/11/25,花蓮縣花蓮市民權八街297號6樓,0987418116,
I150854748,劉儀欣,000000000000,Male,1974/10/08,南投縣埔里鎮和四街45號19樓,0960010137,
C127581749,錢維,000000000000,Female,1946/04/13,金門縣金城鎮珠浦南路468號,0963223844,
T111252160,阮俊恩,000000000000,Male,1982/05/19,桃園市觀音區金橋路坑尾段210號24樓,0914677051,
S278801231,池雅婷,000000000000,Female,2006/03/27,新竹縣關西鎮大信街181號10樓,0986343774,
H181255574,黨翔偉,000000000000,Male,1942/12/26,屏東縣屏東市崁頂421號9樓,0923681758,
H151251353,張馨玉,000000000000,Female,1977/06/10,桃園市觀音區忠愛路２段225號4樓,0916163567,
P188406887,郭琳諭,000000000000,Male,1984/09/16,高雄市湖內區湖中路24號22樓,0923573106,
S125414275,魚志雯,000000000000,Male,1937/11/17,新竹市東區南大路203號4樓,0920142178,
U152605088,盧真雪,000000000000,Male,1974/02/09,雲林縣北港鎮四維街447號10樓,0931268676,
L287860484,桂芳龍,000000000000,Female,1977/03/18,新北市林口區瑞樹坑264號18樓,0933785435,
Z202718278,束志德,000000000000,Male,1952/02/27,臺北市中正區杭州南路１段476號10樓,0956224101,
Y146623018,朱博君,000000000000,Male,1955/07/15,高雄市路竹區環球路316號6樓,0914117378,
J124337183,羅佑哲,000000000000,Female,1999/09/30,彰化縣鹿港鎮東崎七巷147號7樓,0918176553,
A280716206,王曜秀,000000000000,Female,2008/04/19,桃園市中壢區中觀路２段90號18樓,0938003452,
T102126568,鍾軒依,000000000000,Female,2008/11/24,桃園市中壢區山坡路249號16樓,0920710570,
J263878385,孫壯君,000000000000,Male,1985/05/04,宜蘭縣礁溪鄉奇立丹路271號12樓,0934087256,
K231432623,沈耀群,000000000000,Female,1948/07/13,嘉義市西區南京路126巷18號8樓,0970426058,
D267022526,柯怡薇,000000000000,Female,1969/04/11,新北市鶯歌區育德街109號20樓,0926507067,
B250765149,王旻維,000000000000,Female,2020/04/08,臺中市西屯區漢成五街235號14樓,0910714340,
A233141635,林中助,000000000000,Female,1931/04/11,臺中市北屯區遼寧路２段374號,0931255158,
E105264787,馬良君,000000000000,Female,1986/05/18,高雄市茄萣區港口路13巷273號10樓,0931114371,
P106071837,趙佳誠,000000000000,Male,1943/11/23,新竹縣湖口鄉安宅十街195號15樓,0923671806,
R258075127,許榮倫,000000000000,Male,1959/09/01,臺北市中正區忠孝西路１段96號16樓,0929657348,
X264560211,杜玉尚,000000000000,Female,1997/07/08,新竹縣湖口鄉光復北路276號10樓,0939123265,
L268824824,潘君永,000000000000,Female,1990/09/28,臺北市內湖區潭美街332號19樓,0924666405,
N165272677,鄭翔宏,000000000000,Female,2016/10/23,臺中市北區漢口路５段423號8樓,0925022631,
Z261747406,朱珊達,000000000000,Male,1968/09/04,臺南市歸仁區大明三街311號,0971107113,
I203002725,呂盛如,000000000000,Female,2000/08/29,宜蘭縣羅東鎮黎明街155號5樓,0961674280,
R282820510,蘇筱,000000000000,Male,1938/02/23,高雄市仁武區永昌二街100號24樓,0916064231,
K287426311,葉鈺超,000000000000,Male,1990/03/24,臺中市西屯區西屯路２段上石北二巷19號20樓,0919045202,
B170235855,梁家均,000000000000,Female,1939/07/14,苗栗縣銅鑼鄉竹森79號17樓,0982646446,
F110065233,邱樺橙,000000000000,Male,2007/04/10,新北市瑞芳區東和路249號2樓,0918613008,
L146848659,艾緯孟,000000000000,Male,2001/02/20,臺南市新化區口埤436號11樓,0915038702,
A245323889,林耘,000000000000,Female,2012/09/03,新北市新莊區民全街436號19樓,0927747025,
T100756862,李淞守,000000000000,Male,1935/11/30,屏東縣高樹鄉青山路29號6樓,0930382244,
C115826046,潘銘任,000000000000,Male,1939/11/19,花蓮縣吉安鄉福興二街356號4樓,0963244266,
L175472454,詹益雯,000000000000,Male,1950/01/21,桃園市龍潭區聖亭路八德段332號8樓,0913563348,
I164748646,武鋒燕,000000000000,Female,1954/12/02,高雄市桃源區樟山巷79號24樓,0937506457,
E181217053,閔玉絹,000000000000,Female,1937/08/11,桃園市中壢區中福路363號5樓,0914644787,
Q283337522,劉迪偉,000000000000,Male,1949/10/23,彰化縣田中鎮社斗路２段229號13樓,0926672842,
U286126445,高邦霖,000000000000,Female,2003/07/30,臺中市大雅區中和一路75號16樓,0932348606,
S265137857,葉可坤,000000000000,Male,1952/07/12,高雄市苓雅區苓中街252號10樓,0955827321,
Q215215082,李耀泰,000000000000,Female,1942/12/17,高雄市三民區大昌二路107號21樓,0953223802,
V264886103,李洲蓓,000000000000,Male,2000/11/12,宜蘭縣羅東鎮民享街282號7樓,0970211476,
T244470572,武瑄美,000000000000,Female,1969/12/13,臺南市麻豆區新興街124號11樓,0934867772,
X265412063,雙綺國,000000000000,Male,1999/11/10,彰化縣北斗鎮斗苑路２段361號13樓,0963841444,
R281324233,陽絜祥,000000000000,Male,1968/03/23,屏東縣內埔鄉中林路451號18樓,0914677776,
A218144774,朱樹文,000000000000,Male,1965/05/05,臺中市中區吉祥街13號7樓,0986275254,
U182544365,池詠冠,000000000000,Male,2001/03/25,桃園市中壢區中福路233巷224號20樓,0929633444,
W225504002,舒志雅,000000000000,Female,1931/08/18,臺中市豐原區水源路中坑巷163號5樓,0928116123,
G105546482,蘇信鈞,000000000000,Female,1967/11/03,彰化縣鹿港鎮泉州街137之1號18樓,0935115461,
M218331722,程如茗,000000000000,Female,1954/12/16,新北市金山區文化二路330號4樓,0987842801,
N250512068,蘇煌秉,000000000000,Female,2015/03/15,宜蘭縣冬山鄉永興路１段201號15樓,0927663405,
W284046125,鍾鈴瑤,000000000000,Male,2016/08/22,雲林縣古坑鄉民生路407號14樓,0912383550,
J158756870,蔡建彥,000000000000,Male,1973/05/23,臺南市玉井區玉田378號21樓,0915214055,
A176553351,錢銘成,000000000000,Male,1977/04/15,彰化縣秀水鄉馬鳴路175號10樓,0913732860,
F233878123,苗如雅,000000000000,Male,1946/01/31,高雄市苓雅區林泉街445號9樓,0911854340,
B174655228,王庭梅,000000000000,Male,2020/01/06,花蓮縣吉安鄉自強路356號24樓,0920677212,
C104706720,司徒雯德,000000000000,Male,1956/03/10,臺中市潭子區崇德路４段323號11樓,0960214830,
J277178503,馬宗帆,000000000000,Male,1950/06/28,新北市汐止區大同路２段65號12樓,0914032574,
S170681762,尹麗偉,000000000000,Female,1971/01/04,臺中市西屯區臺灣大道４段90號24樓,0955416557,
W174283221,朱銘仁,000000000000,Female,1990/01/07,桃園市平鎮區復旦路482號17樓,0963508667,
L287754632,陳偉卉,000000000000,Female,1950/10/21,高雄市三民區吉林街337號5樓,0971281233,
R134283572,強雅瑋,000000000000,Female,1958/02/02,臺南市下營區中山路２段122巷122號20樓,0918806801,
A235246679,龐韋雅,000000000000,Male,1948/04/01,彰化縣鹿港鎮興化街95號8樓,0931173836,
N228525479,沈姿雅,000000000000,Male,1992/02/12,屏東縣枋山鄉舊庄30號2樓,0936872557,
E104007242,陶昌淇,000000000000,Male,1943/02/07,臺中市豐原區葫蘆墩二街389號6樓,0918100812,
H225732067,司馬季俊,000000000000,Male,1959/04/05,高雄市鳳山區南江街241巷261號17樓,0932125683,
H124582203,汪雅力,000000000000,Female,1955/02/15,苗栗縣竹南鎮口墻圍24號9樓,0912564074,
R152660844,紀宏瑩,000000000000,Male,1940/04/16,新竹市香山區東香路２段27號14樓,0914364634,
B135513870,施融秀,000000000000,Male,1946/03/26,屏東縣東港鎮興東路120號8樓,0911782511,
R178603349,楊武亞,000000000000,Female,2019/01/27,屏東縣潮州鎮崙新南路472號4樓,0939631153,
Y204562058,梁嘉翰,000000000000,Male,1985/10/14,臺中市太平區環中東路４段454號18樓,0961507358,
Y163275561,徐正士,000000000000,Male,1941/02/20,雲林縣臺西鄉民權路334號15樓,0982606163,
A121346208,沙娟澐,000000000000,Female,2009/11/13,臺北市中正區衡陽路191號24樓,0914422784,
W272440686,沈炎旭,000000000000,Female,1964/04/25,新竹縣新埔鎮忠孝路460號20樓,0970227728,
J286733512,郭綸蓉,000000000000,Female,1950/09/17,臺中市潭子區福林路３段30號6樓,0954225323,
N267056502,杜莉彥,000000000000,Female,1935/10/28,臺中市潭子區祥和新莊471號11樓,0915506116,
L141602180,謝揚玫,000000000000,Female,1945/06/12,新竹縣湖口鄉維東九街177號18樓,0932025631,
D177540459,萬俟孟聖,000000000000,Male,1967/08/26,雲林縣西螺鎮平和南路360號5樓,0939584725,
C276873610,戴峻傑,000000000000,Female,1986/08/19,新竹縣湖口鄉中番子湖112號21樓,0925278414,
G203353374,趙星傑,000000000000,Female,2000/01/11,桃園市中壢區新北園路252號23樓,0934412175,
G167388673,黃弘俊,000000000000,Male,1936/09/13,臺中市東勢區東崎路４段313號17樓,0960885683,
Q137868423,元伯祺,000000000000,Female,2012/06/04,高雄市鳳山區凱旋路389號4樓,0912858540,
B122178107,蒲建俊,000000000000,Male,1986/04/12,嘉義縣朴子市開元路178號15樓,0953370014,
M280288823,顏棻穩,000000000000,Female,1990/12/19,嘉義縣朴子市光復新路365號6樓,0927408744,
Y255686178,項郁文,000000000000,Female,1974/01/05,臺南市永康區二王路232號8樓,0970555371,
U265868840,艾仕翰,000000000000,Male,1966/04/07,高雄市仁武區仁林路8號14樓,0956586667,
A280476449,李瀚修,000000000000,Male,1983/12/08,桃園市觀音區永吉街484號13樓,0988248636,
E176461334,陽佑榆,000000000000,Male,1942/02/17,高雄市苓雅區英雄路271號13樓,0960068884,
P105863484,曹郁瑩,000000000000,Male,1954/09/20,臺中市豐原區社興三街451號23樓,0968288366,
I265138486,浦儀勳,000000000000,Female,2001/07/30,花蓮縣壽豐鄉五區467號15樓,0916556783,
N202416724,歐宇芬,000000000000,Male,1952/05/16,新竹縣寶山鄉新湖路５段119號11樓,0921256630,
Y278222332,劉郁芳,000000000000,Female,1933/05/21,新竹市北區古賢216號6樓,0911108660,
G233462635,夏琇旭,000000000000,Male,1969/05/04,澎湖縣湖西鄉湖西414號4樓,0918662603,
W226802534,桂銘惠,000000000000,Male,1999/05/04,宜蘭縣礁溪鄉車路頭路269之1號18樓,0936223280,
K140700007,仇盈宏,000000000000,Male,1967/12/19,宜蘭縣礁溪鄉砂港路391號2樓,0958064655,
X155507820,吳俊娟,000000000000,Male,1946/04/15,嘉義市東區垂楊路10號6樓,0924688317,
P101615035,顏美宥,000000000000,Female,1933/03/16,高雄市鳥松區山腳路忠勤巷402號21樓,0982430602,
T145814469,康翊政,000000000000,Female,1933/01/06,桃園市楊梅區楊昇路397號19樓,0931038317,
S151586760,豐彥淵,000000000000,Female,2002/12/21,苗栗縣竹南鎮仁愛路140號15樓,0931347105,
D250881408,何光仁,000000000000,Male,1991/01/18,高雄市左營區海德路363號8樓,0935312110,
Y155342286,曆昱,000000000000,Male,2022/01/13,高雄市彌陀區鹽港二路千歲二巷283號12樓,0937256341,
K278856703,黃若宏,000000000000,Male,1949/04/03,苗栗縣苗栗市忠孝218號21樓,0986601387,
H186250202,戴漢萱,000000000000,Female,1968/04/09,臺南市東區衛國街221號8樓,0960233266,
X173770867,池信芳,000000000000,Male,2019/05/12,臺南市中西區西和路103號,0954451578,
F156172828,董峰菱,000000000000,Male,1951/12/21,高雄市杉林區合心路174號7樓,0915320340,
H153328311,豐如秉,000000000000,Male,1937/10/11,屏東縣東港鎮興中南六街314號20樓,0952166847,
K231070767,孫璇宛,000000000000,Male,2015/12/27,臺南市佳里區民安229號10樓,0987888184,
T131270888,邱均明,000000000000,Male,1940/04/02,新北市永和區豫溪街217巷180號7樓,0929544378,
Z213523374,章熙喻,000000000000,Male,2021/10/12,桃園市楊梅區楊湖路４段208號14樓,0937643013,
C110572552,章維如,000000000000,Female,1990/03/13,新竹縣竹東鎮竹中路415號6樓,0935721166,
H228882626,曹怡玉,000000000000,Male,1977/09/04,臺南市楠西區水庫路211號22樓,0968441637,
V116576167,胡文蓉,000000000000,Female,2010/07/30,桃園市蘆竹區油管路１段24號9樓,0910133246,
R234058544,簡重隆,000000000000,Female,2008/06/07,臺北市中山區民權西路379號18樓,0910536458,
H130103656,劉宏珊,000000000000,Male,1931/05/18,屏東縣東港鎮南龍路363號21樓,0953380155,
Q272381283,杭盈慧,000000000000,Male,1999/09/20,臺中市西屯區福星路12號21樓,0910826640,
F160020275,許廷勳,000000000000,Female,1944/12/14,臺中市南屯區文心南三路62號22樓,0921777210,
P156246339,傅叡衡,000000000000,Female,2015/01/28,花蓮縣吉安鄉知卡宣大道１段79號10樓,0920404310,
G170188669,柳家純,000000000000,Male,1934/10/06,彰化縣二林鎮中農路456號16樓,0932128220,
F253730339,華承祁,000000000000,Female,1949/03/01,臺中市太平區太平七街370號3樓,0922847416,
D240085805,林靜,000000000000,Male,1968/01/18,苗栗縣卓蘭鎮中山路269號15樓,0955418025,
P255661254,林南萱,000000000000,Female,1941/02/10,臺中市沙鹿區東晉路六福巷217號18樓,0923626763,
J155156172,陳姝浩,000000000000,Male,1949/08/25,桃園市中壢區吉利四街461號16樓,0952702341,
E214608155,鍾仁蕾,000000000000,Male,1942/08/23,桃園市中壢區仁和街41巷316號20樓,0988511707,
P102144580,武伸倫,000000000000,Female,2014/02/16,屏東縣東港鎮環美三街406號,0914144652,
D235858145,程綾慕,000000000000,Female,1939/04/22,臺中市沙鹿區屏西路古月巷360號3樓,0919053636,
R138547719,曆麗緯,000000000000,Female,1988/05/19,花蓮縣玉里鎮城中一街247號16樓,0963256780,
P227550755,卓琬秀,000000000000,Male,1980/03/23,宜蘭縣冬山鄉梅山路371號20樓,0928328026,
W164634430,江晏諄,000000000000,Male,1970/02/25,苗栗縣頭份市大仁街470號10樓,0935563100,
H222066271,曹儒蒂,000000000000,Female,1978/03/05,雲林縣臺西鄉中山路430號3樓,0929101574,
R184047428,束智建,000000000000,Male,1958/02/18,桃園市桃園區三民路３段86號12樓,0922638436,
I218535482,錢惠佩,000000000000,Female,2003/02/12,新竹市香山區埔前路385號10樓,0931286172,
R102828501,劉雅婷,000000000000,Male,1935/02/09,宜蘭縣員山鄉惠深一路70號4樓,0958618534,
C103207068,單怡孟,000000000000,Female,1999/03/11,屏東縣恆春鎮五里路107號24樓,0927118031,
X223502517,蔡惠渝,000000000000,Male,1934/12/06,宜蘭縣礁溪鄉塭底路297號17樓,0937836838,
J181506611,馬宣其,000000000000,Female,2012/05/28,宜蘭縣蘇澳鎮祥和路3號18樓,0963552643,
N170403175,管麟雨,000000000000,Male,1999/02/13,桃園市龜山區國園一街306號5樓,0961306480,
H202607365,王穎英,000000000000,Female,1949/11/07,嘉義縣竹崎鄉溪州167號19樓,0934427727,
C230228404,洪維慶,000000000000,Male,1980/07/01,南投縣埔里鎮桃源一街332號12樓,0955865272,
U216554368,桂怡維,000000000000,Female,1949/12/22,新北市瑞芳區八分寮路90號14樓,0917588033,
P208710526,黎依怡,000000000000,Female,2018/09/29,臺中市龍井區藝術北街184號10樓,0955117205,
M280521467,諸舜建,000000000000,Male,1951/08/29,高雄市林園區潭頭路239巷316號14樓,0961313687,
G232838028,許佳雅,000000000000,Female,1988/06/11,新北市三重區五華街487號14樓,0931631687,
J283333672,丁杰觀,000000000000,Female,1941/09/08,苗栗縣苗栗市玉清街247號12樓,0916166300,
F208701744,李輝君,000000000000,Male,2006/11/04,桃園市大園區濱海路３段477號9樓,0935415877,
J224781272,尹行蔭,000000000000,Male,1987/01/17,苗栗縣銅鑼鄉東田洋112號21樓,0986447870,
W121145265,廖雅錡,000000000000,Female,1947/08/26,新北市五股區新城三路348號13樓,0930127744,
A264201488,陶緯婷,000000000000,Female,1997/08/21,苗栗縣竹南鎮港仔墘29號17樓,0920707862,
R136226655,管澤中,000000000000,Male,1939/09/02,高雄市仁武區華北街405號14樓,0916571218,
F108251229,浦良嫈,000000000000,Female,1941/03/05,臺中市大里區仁義路79號16樓,0988363225,
V127206112,王陽逸,000000000000,Female,1949/08/23,屏東縣屏東市永城153號14樓,0968575442,
N124110658,侯婉宜,000000000000,Male,1930/11/23,臺中市南屯區向上南路１段182號5樓,0918022003,
U243885589,林瀅文,000000000000,Male,1955/12/17,高雄市橋頭區建樹路成功巷81號13樓,0986433332,
Q272065355,潘鎮航,000000000000,Female,1949/09/02,彰化縣田中鎮斗中路１段388號4樓,0963112261,
F128831358,周寧書,000000000000,Male,1972/09/09,桃園市中壢區南園路197號16樓,0924747285,
S178470547,邱諭彥,000000000000,Male,1946/03/05,嘉義縣水上鄉中庄183號19樓,0955675612,
B150572786,高珊國,000000000000,Female,2020/02/04,高雄市前鎮區鎮北三巷84號21樓,0987552646,
